datetime,predictions,Participant_ID
2020-04-01,1101.0,p14
2020-04-02,1113.0,p14
2020-04-03,1184.0,p14
2020-04-04,1007.0,p14
2020-04-05,1086.0,p14
2020-04-06,1357.0,p14
2020-04-07,1283.0,p14
2020-04-08,1228.0,p14
2020-04-09,1389.0,p14
2020-04-10,1326.0,p14
2020-04-11,1222.0,p14
2020-04-12,1029.0,p14
2020-04-13,1126.0,p14
2020-04-14,1328.0,p14
2020-04-15,1372.0,p14
2020-04-16,1438.0,p14
2020-04-17,1314.0,p14
2020-04-18,1409.0,p14
2020-04-19,1360.0,p14
2020-04-20,1221.0,p14
2020-04-21,1423.0,p14
2020-04-22,1296.0,p14
2020-04-23,1451.0,p14
2020-04-24,1364.0,p14
2020-04-25,1128.0,p14
2020-04-26,1327.0,p14
2020-04-27,1303.0,p14
2020-04-28,1427.0,p14
2020-04-29,977.0,p14
2020-04-30,1015.0,p14
2020-05-01,1101.0,p14
2020-05-02,1113.0,p14
2020-05-03,1184.0,p14
2020-05-04,1007.0,p14
2020-05-05,1086.0,p14
2020-05-06,1357.0,p14
2020-05-07,1283.0,p14
2020-05-08,1228.0,p14
2020-05-09,1389.0,p14
2020-05-10,1326.0,p14
2020-05-11,1222.0,p14
2020-05-12,1029.0,p14
2020-05-13,1126.0,p14
2020-05-14,1328.0,p14
2020-05-15,1372.0,p14
2020-05-16,1438.0,p14
2020-05-17,1314.0,p14
2020-05-18,1409.0,p14
2020-05-19,1360.0,p14
2020-05-20,1221.0,p14
2020-05-21,1423.0,p14
2020-05-22,1296.0,p14
2020-05-23,1451.0,p14
2020-05-24,1364.0,p14
2020-05-25,1128.0,p14
2020-05-26,1327.0,p14
2020-05-27,1303.0,p14
2020-05-28,1427.0,p14
2020-05-29,977.0,p14
2020-05-30,1015.0,p14
2020-05-31,1045.0,p14
2020-06-01,1101.0,p14
2020-06-02,1113.0,p14
2020-06-03,1184.0,p14
2020-06-04,1007.0,p14
2020-06-05,1086.0,p14
2020-06-06,1357.0,p14
2020-06-07,1283.0,p14
2020-06-08,1228.0,p14
2020-06-09,1389.0,p14
2020-06-10,1326.0,p14
2020-06-11,1222.0,p14
2020-06-12,1029.0,p14
2020-06-13,1126.0,p14
2020-06-14,1328.0,p14
2020-06-15,1372.0,p14
2020-06-16,1438.0,p14
2020-06-17,1314.0,p14
2020-06-18,1409.0,p14
2020-06-19,1360.0,p14
2020-06-20,1221.0,p14
2020-06-21,1423.0,p14
2020-06-22,1296.0,p14
2020-06-23,1451.0,p14
2020-06-24,1364.0,p14
2020-06-25,1128.0,p14
2020-06-26,1327.0,p14
2020-06-27,1303.0,p14
2020-06-28,1427.0,p14
2020-06-29,977.0,p14
2020-06-30,1015.0,p14
2020-07-01,1016.0,p14
2020-07-02,1149.0,p14
2020-07-03,1150.0,p14
2020-07-04,984.0,p14
2020-07-05,1005.0,p14
2020-07-06,1260.0,p14
2020-07-07,1179.0,p14
2020-07-08,1106.0,p14
2020-07-09,1281.0,p14
2020-07-10,1276.0,p14
2020-07-11,1094.0,p14
2020-07-12,903.0,p14
2020-07-13,976.0,p14
2020-07-14,1164.0,p14
2020-07-15,1385.0,p14
2020-07-16,1272.0,p14
2020-07-17,1262.0,p14
2020-07-18,1379.0,p14
2020-07-19,1472.0,p14
2020-07-20,1295.0,p14
2020-07-21,1196.0,p14
2020-07-22,1058.0,p14
2020-07-23,1462.0,p14
2020-07-24,1449.0,p14
2020-07-25,1150.0,p14
2020-07-26,1363.0,p14
2020-07-27,1261.0,p14
2020-07-28,1323.0,p14
2020-07-29,876.0,p14
2020-07-30,914.0,p14
2020-07-31,966.0,p14
2020-08-01,1016.0,p14
2020-08-02,1149.0,p14
2020-08-03,1150.0,p14
2020-08-04,984.0,p14
2020-08-05,1005.0,p14
2020-08-06,1260.0,p14
2020-08-07,1179.0,p14
2020-08-08,1106.0,p14
2020-08-09,1281.0,p14
2020-08-10,1276.0,p14
2020-08-11,1094.0,p14
2020-08-12,903.0,p14
2020-08-13,976.0,p14
2020-08-14,1164.0,p14
2020-08-15,1385.0,p14
2020-08-16,1272.0,p14
2020-08-17,1262.0,p14
2020-08-18,1379.0,p14
2020-08-19,1472.0,p14
2020-08-20,1295.0,p14
2020-08-21,1196.0,p14
2020-08-22,1058.0,p14
2020-08-23,1462.0,p14
2020-08-24,1449.0,p14
2020-08-25,1150.0,p14
2020-08-26,1363.0,p14
2020-08-27,1261.0,p14
2020-08-28,1323.0,p14
2020-08-29,876.0,p14
2020-08-30,914.0,p14
2020-08-31,966.0,p14
2020-09-01,1016.0,p14
2020-09-02,1149.0,p14
