datetime,Avg_ActiveHeartRate
11/07/19 19:01:53,167.0
11/07/19 20:03:49,110.0
11/08/19 07:47:56,117.0
11/09/19 13:17:55,103.0
11/09/19 13:46:46,150.0
11/10/19 13:15:46,168.0
11/10/19 19:17:44,120.0
11/11/19 17:34:08,101.0
11/12/19 16:59:24,158.0
11/13/19 07:37:51,109.0
11/13/19 21:23:04,100.0
11/15/19 16:29:44,116.0
11/16/19 14:11:18,95.0
11/17/19 20:29:04,116.0
11/18/19 17:21:55,109.0
11/19/19 07:27:40,109.0
11/19/19 17:09:29,156.0
11/22/19 06:40:55,108.0
11/22/19 10:14:16,146.0
11/22/19 17:52:34,110.0
11/23/19 11:31:28,174.0
11/24/19 13:57:26,110.0
11/25/19 17:15:17,113.0
11/26/19 07:03:08,105.0
11/26/19 17:09:18,150.0
11/28/19 07:51:19,103.0
11/28/19 14:39:16,111.0
11/29/19 07:34:02,98.0
11/29/19 21:20:10,110.0
12/02/19 07:19:39,104.0
12/03/19 16:55:45,159.0
12/03/19 18:13:12,107.0
12/04/19 07:00:26,108.0
12/04/19 19:47:43,111.0
12/05/19 19:05:39,108.0
12/07/19 14:21:59,102.0
12/08/19 12:42:43,105.0
12/08/19 13:37:42,169.0
12/08/19 15:35:58,102.0
12/10/19 16:47:42,150.0
12/13/19 09:35:02,105.0
12/13/19 10:39:02,96.0
12/13/19 14:12:24,100.0
12/14/19 10:50:43,106.0
12/14/19 12:38:15,103.0
12/14/19 17:30:58,107.0
12/15/19 15:12:33,106.0
12/17/19 11:13:53,105.0
12/19/19 07:41:43,104.0
12/19/19 11:40:40,106.0
12/19/19 16:11:11,105.0
12/20/19 16:37:24,108.0
12/21/19 11:05:10,99.0
12/22/19 11:32:13,105.0
12/22/19 14:09:15,103.0
12/24/19 10:53:15,103.0
12/28/19 10:08:33,106.0
12/30/19 12:24:33,109.0
01/02/20 12:24:41,118.0
01/03/20 17:14:36,174.0
01/03/20 18:23:42,114.0
01/04/20 12:50:32,108.0
01/04/20 15:25:01,104.0
01/06/20 18:49:38,177.0
01/07/20 14:53:25,106.0
01/08/20 20:02:06,100.0
01/10/20 06:46:07,120.0
01/11/20 10:31:11,110.0
01/11/20 12:02:31,102.0
01/11/20 13:27:00,109.0
01/12/20 10:11:16,110.0
01/12/20 12:04:46,119.0
01/13/20 07:28:52,110.0
01/13/20 19:06:41,161.0
01/14/20 08:29:19,107.0
01/14/20 21:02:54,107.0
01/16/20 18:59:28,154.0
01/16/20 19:50:34,105.0
01/17/20 19:16:07,107.0
01/18/20 16:21:50,114.0
01/20/20 10:47:33,107.0
01/20/20 21:54:53,105.0
01/21/20 07:49:50,109.0
01/21/20 14:37:26,143.0
01/21/20 16:09:03,118.0
01/21/20 18:39:15,109.0
01/22/20 16:06:12,99.0
01/22/20 19:37:00,94.0
01/23/20 07:49:14,111.0
01/23/20 15:48:50,105.0
01/24/20 12:19:26,116.0
01/25/20 13:06:04,106.0
01/26/20 10:43:16,120.0
01/26/20 13:52:43,107.0
01/29/20 12:03:28,101.0
01/30/20 16:06:28,105.0
01/30/20 20:42:08,110.0
01/31/20 07:40:07,107.0
01/31/20 16:26:42,111.0
02/01/20 13:24:38,111.0
02/02/20 12:53:36,112.0
02/02/20 13:58:28,115.0
02/02/20 15:48:33,116.0
02/03/20 18:44:06,106.0
02/04/20 15:41:10,118.0
02/05/20 07:44:38,111.0
02/05/20 21:21:21,110.0
02/07/20 15:40:18,133.0
02/09/20 10:50:32,111.0
02/09/20 16:12:38,114.0
02/10/20 14:23:36,117.0
02/12/20 08:37:24,110.0
02/12/20 18:39:20,148.0
02/13/20 07:07:31,130.0
02/13/20 16:37:35,116.0
02/14/20 11:35:12,115.0
02/15/20 10:30:54,110.0
02/15/20 11:25:31,107.0
02/15/20 14:30:44,106.0
02/15/20 17:35:55,114.0
02/16/20 16:14:32,113.0
02/17/20 07:31:05,113.0
02/17/20 20:20:53,111.0
02/18/20 07:59:05,110.0
02/18/20 13:36:10,112.0
02/18/20 15:52:08,159.0
02/19/20 08:09:00,109.0
02/19/20 17:48:28,166.0
02/19/20 18:59:19,100.0
02/20/20 14:41:08,134.0
02/21/20 14:50:22,119.0
02/21/20 18:18:35,108.0
02/21/20 19:19:11,115.0
02/22/20 11:11:35,111.0
02/22/20 13:18:45,104.0
02/22/20 16:00:02,163.0
02/23/20 22:18:41,107.0
02/25/20 14:33:50,106.0
02/25/20 20:35:40,110.0
