datetime,predictions,Participant_ID
2020-04-01,4865.0,p07
2020-04-02,3643.0,p07
2020-04-03,3124.0,p07
2020-04-04,4846.0,p07
2020-04-05,4464.0,p07
2020-04-06,3796.0,p07
2020-04-07,3428.0,p07
2020-04-08,4698.0,p07
2020-04-09,4214.0,p07
2020-04-10,3877.0,p07
2020-04-11,5665.0,p07
2020-04-12,5668.0,p07
2020-04-13,5094.0,p07
2020-04-14,4656.0,p07
2020-04-15,3117.0,p07
2020-04-16,4733.0,p07
2020-04-17,5577.0,p07
2020-04-18,4954.0,p07
2020-04-19,4260.0,p07
2020-04-20,6388.0,p07
2020-04-21,6725.0,p07
2020-04-22,4882.0,p07
2020-04-23,4856.0,p07
2020-04-24,4968.0,p07
2020-04-25,4706.0,p07
2020-04-26,4409.0,p07
2020-04-27,4355.0,p07
2020-04-28,4004.0,p07
2020-04-29,2615.0,p07
2020-04-30,5035.0,p07
2020-05-01,4865.0,p07
2020-05-02,3643.0,p07
2020-05-03,3124.0,p07
2020-05-04,4846.0,p07
2020-05-05,4464.0,p07
2020-05-06,3796.0,p07
2020-05-07,3428.0,p07
2020-05-08,4698.0,p07
2020-05-09,4214.0,p07
2020-05-10,3877.0,p07
2020-05-11,5665.0,p07
2020-05-12,5668.0,p07
2020-05-13,5094.0,p07
2020-05-14,4656.0,p07
2020-05-15,3117.0,p07
2020-05-16,4733.0,p07
2020-05-17,5577.0,p07
2020-05-18,4954.0,p07
2020-05-19,4260.0,p07
2020-05-20,6388.0,p07
2020-05-21,6725.0,p07
2020-05-22,4882.0,p07
2020-05-23,4856.0,p07
2020-05-24,4968.0,p07
2020-05-25,4706.0,p07
2020-05-26,4409.0,p07
2020-05-27,4355.0,p07
2020-05-28,4004.0,p07
2020-05-29,2615.0,p07
2020-05-30,5035.0,p07
2020-05-31,4437.0,p07
2020-06-01,4865.0,p07
2020-06-02,3643.0,p07
2020-06-03,3124.0,p07
2020-06-04,4846.0,p07
2020-06-05,4464.0,p07
