datetime,predictions,Participant_ID
2020-04-01,7854.0,p08
2020-04-02,5637.0,p08
2020-04-03,6066.0,p08
2020-04-04,8213.0,p08
2020-04-05,5462.0,p08
2020-04-06,5685.0,p08
2020-04-07,6467.0,p08
2020-04-08,6182.0,p08
2020-04-09,6584.0,p08
2020-04-10,5370.0,p08
2020-04-11,5547.0,p08
2020-04-12,7227.0,p08
2020-04-13,5100.0,p08
2020-04-14,4703.0,p08
2020-04-15,5231.0,p08
2020-04-16,4534.0,p08
2020-04-17,5992.0,p08
2020-04-18,5249.0,p08
2020-04-19,5663.0,p08
2020-04-20,6049.0,p08
2020-04-21,8006.0,p08
2020-04-22,4658.0,p08
2020-04-23,9436.0,p08
2020-04-24,6289.0,p08
2020-04-25,7118.0,p08
2020-04-26,8130.0,p08
2020-04-27,5644.0,p08
2020-04-28,7357.0,p08
2020-04-29,5979.0,p08
2020-04-30,6117.0,p08
2020-05-01,7854.0,p08
2020-05-02,5637.0,p08
2020-05-03,6066.0,p08
2020-05-04,8213.0,p08
2020-05-05,5462.0,p08
2020-05-06,5685.0,p08
2020-05-07,6467.0,p08
2020-05-08,6182.0,p08
2020-05-09,6584.0,p08
2020-05-10,5370.0,p08
2020-05-11,5547.0,p08
2020-05-12,7227.0,p08
2020-05-13,5100.0,p08
2020-05-14,4703.0,p08
2020-05-15,5231.0,p08
2020-05-16,4534.0,p08
2020-05-17,5992.0,p08
2020-05-18,5249.0,p08
2020-05-19,5663.0,p08
2020-05-20,6049.0,p08
2020-05-21,8006.0,p08
2020-05-22,4658.0,p08
2020-05-23,9436.0,p08
2020-05-24,6289.0,p08
2020-05-25,7118.0,p08
2020-05-26,8130.0,p08
2020-05-27,5644.0,p08
2020-05-28,7357.0,p08
2020-05-29,5979.0,p08
2020-05-30,6117.0,p08
2020-05-31,6117.0,p08
2020-06-01,7854.0,p08
2020-06-02,5637.0,p08
2020-06-03,6066.0,p08
2020-06-04,8213.0,p08
2020-06-05,5462.0,p08
2020-06-06,5685.0,p08
2020-06-07,6467.0,p08
2020-06-08,6182.0,p08
2020-06-09,6584.0,p08
2020-06-10,5370.0,p08
2020-06-11,5547.0,p08
2020-06-12,7227.0,p08
2020-06-13,5100.0,p08
2020-06-14,4703.0,p08
2020-06-15,5231.0,p08
2020-06-16,4534.0,p08
2020-06-17,5992.0,p08
2020-06-18,5249.0,p08
2020-06-19,5663.0,p08
2020-06-20,6049.0,p08
2020-06-21,8006.0,p08
2020-06-22,4658.0,p08
2020-06-23,9436.0,p08
2020-06-24,6289.0,p08
2020-06-25,7118.0,p08
2020-06-26,8130.0,p08
2020-06-27,5644.0,p08
2020-06-28,7357.0,p08
2020-06-29,5979.0,p08
2020-06-30,6117.0,p08
2020-07-01,7854.0,p08
