datetime,predictions,Participant_ID
2020-04-01,1219.0,p08
2020-04-02,1254.0,p08
2020-04-03,1229.0,p08
2020-04-04,1282.0,p08
2020-04-05,1121.0,p08
2020-04-06,1102.0,p08
2020-04-07,1220.0,p08
2020-04-08,1276.0,p08
2020-04-09,1173.0,p08
2020-04-10,989.0,p08
2020-04-11,1082.0,p08
2020-04-12,1255.0,p08
2020-04-13,915.0,p08
2020-04-14,997.0,p08
2020-04-15,975.0,p08
2020-04-16,942.0,p08
2020-04-17,1030.0,p08
2020-04-18,958.0,p08
2020-04-19,950.0,p08
2020-04-20,938.0,p08
2020-04-21,1129.0,p08
2020-04-22,935.0,p08
2020-04-23,1150.0,p08
2020-04-24,1072.0,p08
2020-04-25,1002.0,p08
2020-04-26,1042.0,p08
2020-04-27,903.0,p08
2020-04-28,1058.0,p08
2020-04-29,968.0,p08
2020-04-30,942.0,p08
2020-05-01,1219.0,p08
2020-05-02,1254.0,p08
2020-05-03,1229.0,p08
2020-05-04,1282.0,p08
2020-05-05,1121.0,p08
2020-05-06,1102.0,p08
2020-05-07,1220.0,p08
2020-05-08,1276.0,p08
2020-05-09,1173.0,p08
2020-05-10,989.0,p08
2020-05-11,1082.0,p08
2020-05-12,1255.0,p08
2020-05-13,915.0,p08
2020-05-14,997.0,p08
2020-05-15,975.0,p08
2020-05-16,942.0,p08
2020-05-17,1030.0,p08
2020-05-18,958.0,p08
2020-05-19,950.0,p08
2020-05-20,938.0,p08
2020-05-21,1129.0,p08
2020-05-22,935.0,p08
2020-05-23,1150.0,p08
2020-05-24,1072.0,p08
2020-05-25,1002.0,p08
2020-05-26,1042.0,p08
2020-05-27,903.0,p08
2020-05-28,1058.0,p08
2020-05-29,968.0,p08
2020-05-30,942.0,p08
2020-05-31,942.0,p08
2020-06-01,1219.0,p08
2020-06-02,1254.0,p08
2020-06-03,1229.0,p08
2020-06-04,1282.0,p08
2020-06-05,1121.0,p08
2020-06-06,1102.0,p08
2020-06-07,1220.0,p08
2020-06-08,1276.0,p08
2020-06-09,1173.0,p08
2020-06-10,989.0,p08
2020-06-11,1082.0,p08
2020-06-12,1255.0,p08
2020-06-13,915.0,p08
2020-06-14,997.0,p08
2020-06-15,975.0,p08
2020-06-16,942.0,p08
2020-06-17,1030.0,p08
2020-06-18,958.0,p08
2020-06-19,950.0,p08
2020-06-20,938.0,p08
2020-06-21,1129.0,p08
2020-06-22,935.0,p08
2020-06-23,1150.0,p08
2020-06-24,1072.0,p08
2020-06-25,1002.0,p08
2020-06-26,1042.0,p08
2020-06-27,903.0,p08
2020-06-28,1058.0,p08
2020-06-29,968.0,p08
2020-06-30,942.0,p08
2020-07-01,1219.0,p08
2020-07-02,1254.0,p08
2020-07-03,1229.0,p08
2020-07-04,1282.0,p08
2020-07-05,1121.0,p08
2020-07-06,1102.0,p08
2020-07-07,1220.0,p08
2020-07-08,1276.0,p08
2020-07-09,1173.0,p08
2020-07-10,989.0,p08
2020-07-11,1082.0,p08
2020-07-12,1255.0,p08
2020-07-13,915.0,p08
2020-07-14,997.0,p08
2020-07-15,975.0,p08
2020-07-16,942.0,p08
2020-07-17,1030.0,p08
2020-07-18,958.0,p08
2020-07-19,950.0,p08
2020-07-20,938.0,p08
2020-07-21,1129.0,p08
2020-07-22,935.0,p08
2020-07-23,1150.0,p08
2020-07-24,1072.0,p08
2020-07-25,1002.0,p08
2020-07-26,1042.0,p08
2020-07-27,903.0,p08
2020-07-28,1058.0,p08
2020-07-29,968.0,p08
2020-07-30,942.0,p08
2020-07-31,942.0,p08
2020-08-01,1139.0,p08
2020-08-02,1160.0,p08
2020-08-03,1114.0,p08
2020-08-04,1141.0,p08
2020-08-05,977.0,p08
2020-08-06,953.0,p08
2020-08-07,1092.0,p08
2020-08-08,1091.0,p08
2020-08-09,965.0,p08
2020-08-10,782.0,p08
2020-08-11,981.0,p08
2020-08-12,1268.0,p08
2020-08-13,917.0,p08
2020-08-14,992.0,p08
2020-08-15,942.0,p08
2020-08-16,939.0,p08
2020-08-17,1095.0,p08
2020-08-18,1016.0,p08
2020-08-19,1042.0,p08
2020-08-20,1060.0,p08
2020-08-21,1133.0,p08
2020-08-22,975.0,p08
2020-08-23,1311.0,p08
2020-08-24,1298.0,p08
2020-08-25,992.0,p08
2020-08-26,1026.0,p08
2020-08-27,987.0,p08
2020-08-28,1062.0,p08
2020-08-29,1043.0,p08
2020-08-30,1027.0,p08
2020-08-31,1031.0,p08
2020-09-01,1139.0,p08
2020-09-02,1160.0,p08
2020-09-03,1114.0,p08
2020-09-04,1141.0,p08
2020-09-05,977.0,p08
2020-09-06,953.0,p08
2020-09-07,1092.0,p08
2020-09-08,1091.0,p08
2020-09-09,965.0,p08
2020-09-10,782.0,p08
2020-09-11,981.0,p08
2020-09-12,1268.0,p08
2020-09-13,917.0,p08
2020-09-14,992.0,p08
2020-09-15,942.0,p08
2020-09-16,939.0,p08
2020-09-17,1095.0,p08
2020-09-18,1016.0,p08
2020-09-19,1042.0,p08
2020-09-20,1060.0,p08
2020-09-21,1133.0,p08
2020-09-22,975.0,p08
2020-09-23,1311.0,p08
2020-09-24,1298.0,p08
2020-09-25,992.0,p08
2020-09-26,1026.0,p08
2020-09-27,987.0,p08
2020-09-28,1062.0,p08
2020-09-29,1043.0,p08
2020-09-30,1027.0,p08
2020-10-01,1139.0,p08
2020-10-02,1160.0,p08
2020-10-03,1114.0,p08
2020-10-04,1141.0,p08
2020-10-05,977.0,p08
2020-10-06,953.0,p08
2020-10-07,1092.0,p08
2020-10-08,1091.0,p08
2020-10-09,965.0,p08
2020-10-10,782.0,p08
2020-10-11,981.0,p08
2020-10-12,1268.0,p08
2020-10-13,917.0,p08
2020-10-14,992.0,p08
2020-10-15,942.0,p08
2020-10-16,939.0,p08
2020-10-17,1095.0,p08
2020-10-18,1016.0,p08
2020-10-19,1042.0,p08
2020-10-20,1060.0,p08
2020-10-21,1133.0,p08
2020-10-22,975.0,p08
2020-10-23,1311.0,p08
2020-10-24,1298.0,p08
2020-10-25,992.0,p08
2020-10-26,1026.0,p08
2020-10-27,987.0,p08
2020-10-28,1062.0,p08
2020-10-29,1043.0,p08
2020-10-30,1027.0,p08
2020-10-31,1031.0,p08
2020-11-01,1139.0,p08
2020-11-02,1160.0,p08
2020-11-03,1114.0,p08
2020-11-04,1141.0,p08
2020-11-05,977.0,p08
2020-11-06,953.0,p08
2020-11-07,1092.0,p08
2020-11-08,1091.0,p08
2020-11-09,965.0,p08
2020-11-10,782.0,p08
2020-11-11,981.0,p08
2020-11-12,1268.0,p08
2020-11-13,917.0,p08
2020-11-14,992.0,p08
2020-11-15,942.0,p08
2020-11-16,939.0,p08
2020-11-17,1095.0,p08
2020-11-18,1016.0,p08
2020-11-19,1042.0,p08
2020-11-20,1060.0,p08
2020-11-21,1133.0,p08
2020-11-22,975.0,p08
2020-11-23,1311.0,p08
2020-11-24,1298.0,p08
2020-11-25,992.0,p08
2020-11-26,1026.0,p08
2020-11-27,987.0,p08
2020-11-28,1062.0,p08
2020-11-29,1043.0,p08
