datetime,predictions,Participant_ID
2020-04-01,735.0,p02
2020-04-02,941.0,p02
2020-04-03,937.0,p02
2020-04-04,814.0,p02
2020-04-05,895.0,p02
2020-04-06,1043.0,p02
2020-04-07,1044.0,p02
2020-04-08,992.0,p02
2020-04-09,913.0,p02
2020-04-10,854.0,p02
2020-04-11,901.0,p02
2020-04-12,1017.0,p02
2020-04-13,962.0,p02
2020-04-14,956.0,p02
2020-04-15,964.0,p02
2020-04-16,885.0,p02
2020-04-17,884.0,p02
2020-04-18,940.0,p02
2020-04-19,945.0,p02
2020-04-20,957.0,p02
2020-04-21,900.0,p02
2020-04-22,922.0,p02
2020-04-23,918.0,p02
2020-04-24,779.0,p02
2020-04-25,788.0,p02
2020-04-26,1049.0,p02
2020-04-27,1194.0,p02
2020-04-28,740.0,p02
2020-04-29,935.0,p02
2020-04-30,930.0,p02
2020-05-01,735.0,p02
2020-05-02,941.0,p02
2020-05-03,937.0,p02
2020-05-04,814.0,p02
2020-05-05,895.0,p02
2020-05-06,1043.0,p02
2020-05-07,1044.0,p02
2020-05-08,992.0,p02
2020-05-09,913.0,p02
2020-05-10,854.0,p02
2020-05-11,901.0,p02
2020-05-12,1017.0,p02
2020-05-13,962.0,p02
2020-05-14,956.0,p02
2020-05-15,964.0,p02
2020-05-16,885.0,p02
2020-05-17,884.0,p02
2020-05-18,940.0,p02
2020-05-19,945.0,p02
2020-05-20,957.0,p02
2020-05-21,900.0,p02
2020-05-22,922.0,p02
2020-05-23,918.0,p02
2020-05-24,779.0,p02
2020-05-25,788.0,p02
2020-05-26,1049.0,p02
2020-05-27,1194.0,p02
2020-05-28,740.0,p02
2020-05-29,935.0,p02
2020-05-30,930.0,p02
2020-05-31,747.0,p02
2020-06-01,735.0,p02
2020-06-02,941.0,p02
2020-06-03,937.0,p02
2020-06-04,814.0,p02
2020-06-05,895.0,p02
2020-06-06,1043.0,p02
2020-06-07,1044.0,p02
2020-06-08,992.0,p02
2020-06-09,913.0,p02
2020-06-10,854.0,p02
2020-06-11,901.0,p02
2020-06-12,1017.0,p02
2020-06-13,962.0,p02
2020-06-14,956.0,p02
2020-06-15,964.0,p02
2020-06-16,885.0,p02
2020-06-17,884.0,p02
2020-06-18,940.0,p02
2020-06-19,945.0,p02
2020-06-20,957.0,p02
2020-06-21,900.0,p02
2020-06-22,922.0,p02
2020-06-23,918.0,p02
2020-06-24,779.0,p02
2020-06-25,788.0,p02
2020-06-26,1049.0,p02
2020-06-27,1194.0,p02
2020-06-28,740.0,p02
2020-06-29,935.0,p02
2020-06-30,930.0,p02
2020-07-01,735.0,p02
2020-07-02,941.0,p02
2020-07-03,937.0,p02
2020-07-04,814.0,p02
2020-07-05,895.0,p02
2020-07-06,1043.0,p02
2020-07-07,1044.0,p02
2020-07-08,992.0,p02
2020-07-09,913.0,p02
2020-07-10,854.0,p02
2020-07-11,901.0,p02
2020-07-12,1017.0,p02
2020-07-13,962.0,p02
2020-07-14,956.0,p02
2020-07-15,964.0,p02
2020-07-16,885.0,p02
2020-07-17,884.0,p02
2020-07-18,940.0,p02
2020-07-19,945.0,p02
2020-07-20,957.0,p02
2020-07-21,900.0,p02
2020-07-22,922.0,p02
2020-07-23,918.0,p02
2020-07-24,779.0,p02
2020-07-25,788.0,p02
2020-07-26,1049.0,p02
2020-07-27,1194.0,p02
2020-07-28,740.0,p02
2020-07-29,935.0,p02
2020-07-30,930.0,p02
2020-07-31,747.0,p02
2020-08-01,431.0,p02
2020-08-02,484.0,p02
2020-08-03,456.0,p02
2020-08-04,440.0,p02
2020-08-05,572.0,p02
2020-08-06,854.0,p02
2020-08-07,912.0,p02
2020-08-08,953.0,p02
2020-08-09,893.0,p02
2020-08-10,871.0,p02
2020-08-11,903.0,p02
2020-08-12,1035.0,p02
2020-08-13,990.0,p02
2020-08-14,909.0,p02
2020-08-15,956.0,p02
2020-08-16,902.0,p02
2020-08-17,788.0,p02
2020-08-18,1025.0,p02
2020-08-19,768.0,p02
2020-08-20,906.0,p02
2020-08-21,871.0,p02
2020-08-22,926.0,p02
2020-08-23,893.0,p02
2020-08-24,789.0,p02
2020-08-25,869.0,p02
2020-08-26,1005.0,p02
2020-08-27,1041.0,p02
2020-08-28,785.0,p02
2020-08-29,888.0,p02
2020-08-30,875.0,p02
2020-08-31,684.0,p02
2020-09-01,431.0,p02
2020-09-02,484.0,p02
2020-09-03,456.0,p02
2020-09-04,440.0,p02
2020-09-05,572.0,p02
2020-09-06,854.0,p02
2020-09-07,912.0,p02
2020-09-08,953.0,p02
2020-09-09,893.0,p02
2020-09-10,871.0,p02
