datetime,predictions,Participant_ID
2020-04-01,4790.0,p02
2020-04-02,6428.0,p02
2020-04-03,7519.0,p02
2020-04-04,5721.0,p02
2020-04-05,5745.0,p02
2020-04-06,5973.0,p02
2020-04-07,6092.0,p02
2020-04-08,5802.0,p02
2020-04-09,6106.0,p02
2020-04-10,4807.0,p02
2020-04-11,6461.0,p02
2020-04-12,6564.0,p02
2020-04-13,5861.0,p02
2020-04-14,4684.0,p02
2020-04-15,4919.0,p02
2020-04-16,4941.0,p02
2020-04-17,4045.0,p02
2020-04-18,5423.0,p02
2020-04-19,5342.0,p02
2020-04-20,5723.0,p02
2020-04-21,4817.0,p02
2020-04-22,4387.0,p02
2020-04-23,4642.0,p02
2020-04-24,4116.0,p02
2020-04-25,3768.0,p02
2020-04-26,9504.0,p02
2020-04-27,10916.0,p02
2020-04-28,5089.0,p02
2020-04-29,8990.0,p02
2020-04-30,7563.0,p02
2020-05-01,4790.0,p02
2020-05-02,6428.0,p02
2020-05-03,7519.0,p02
2020-05-04,5721.0,p02
2020-05-05,5745.0,p02
2020-05-06,5973.0,p02
2020-05-07,6092.0,p02
2020-05-08,5802.0,p02
2020-05-09,6106.0,p02
2020-05-10,4807.0,p02
2020-05-11,6461.0,p02
2020-05-12,6564.0,p02
2020-05-13,5861.0,p02
2020-05-14,4684.0,p02
2020-05-15,4919.0,p02
2020-05-16,4941.0,p02
2020-05-17,4045.0,p02
2020-05-18,5423.0,p02
2020-05-19,5342.0,p02
2020-05-20,5723.0,p02
2020-05-21,4817.0,p02
2020-05-22,4387.0,p02
2020-05-23,4642.0,p02
2020-05-24,4116.0,p02
2020-05-25,3768.0,p02
2020-05-26,9504.0,p02
2020-05-27,10916.0,p02
2020-05-28,5089.0,p02
2020-05-29,8990.0,p02
2020-05-30,7563.0,p02
2020-05-31,7599.0,p02
2020-06-01,4790.0,p02
2020-06-02,6428.0,p02
2020-06-03,7519.0,p02
2020-06-04,5721.0,p02
2020-06-05,5745.0,p02
2020-06-06,5973.0,p02
2020-06-07,6092.0,p02
2020-06-08,5802.0,p02
2020-06-09,6106.0,p02
2020-06-10,4807.0,p02
2020-06-11,6461.0,p02
2020-06-12,6564.0,p02
2020-06-13,5861.0,p02
2020-06-14,4684.0,p02
2020-06-15,4919.0,p02
2020-06-16,4941.0,p02
2020-06-17,4045.0,p02
2020-06-18,5423.0,p02
2020-06-19,5342.0,p02
2020-06-20,5723.0,p02
2020-06-21,4817.0,p02
2020-06-22,4387.0,p02
2020-06-23,4642.0,p02
2020-06-24,4116.0,p02
2020-06-25,3768.0,p02
