datetime,predictions,Participant_ID
2020-04-01,2248.0,p06
2020-04-02,4860.0,p06
2020-04-03,4811.0,p06
2020-04-04,6588.0,p06
2020-04-05,6579.0,p06
2020-04-06,6187.0,p06
2020-04-07,3356.0,p06
2020-04-08,2719.0,p06
2020-04-09,6135.0,p06
2020-04-10,5536.0,p06
2020-04-11,5933.0,p06
2020-04-12,5441.0,p06
2020-04-13,5814.0,p06
2020-04-14,4001.0,p06
2020-04-15,2047.0,p06
2020-04-16,5686.0,p06
2020-04-17,5715.0,p06
2020-04-18,5584.0,p06
2020-04-19,4609.0,p06
2020-04-20,5396.0,p06
2020-04-21,5032.0,p06
2020-04-22,3602.0,p06
2020-04-23,3548.0,p06
2020-04-24,5370.0,p06
2020-04-25,4036.0,p06
2020-04-26,4240.0,p06
2020-04-27,6010.0,p06
2020-04-28,4233.0,p06
2020-04-29,4306.0,p06
2020-04-30,5398.0,p06
2020-05-01,2248.0,p06
2020-05-02,4860.0,p06
2020-05-03,4811.0,p06
2020-05-04,6588.0,p06
2020-05-05,6579.0,p06
2020-05-06,6187.0,p06
2020-05-07,3356.0,p06
2020-05-08,2719.0,p06
2020-05-09,6135.0,p06
2020-05-10,5536.0,p06
2020-05-11,5933.0,p06
2020-05-12,5441.0,p06
2020-05-13,5814.0,p06
2020-05-14,4001.0,p06
2020-05-15,2047.0,p06
2020-05-16,5686.0,p06
2020-05-17,5715.0,p06
2020-05-18,5584.0,p06
2020-05-19,4609.0,p06
2020-05-20,5396.0,p06
2020-05-21,5032.0,p06
2020-05-22,3602.0,p06
2020-05-23,3548.0,p06
2020-05-24,5370.0,p06
2020-05-25,4036.0,p06
2020-05-26,4240.0,p06
2020-05-27,6010.0,p06
2020-05-28,4233.0,p06
2020-05-29,4306.0,p06
2020-05-30,5398.0,p06
2020-05-31,4771.0,p06
2020-06-01,2248.0,p06
2020-06-02,4860.0,p06
2020-06-03,4811.0,p06
2020-06-04,6588.0,p06
2020-06-05,6579.0,p06
2020-06-06,6187.0,p06
2020-06-07,3356.0,p06
2020-06-08,2719.0,p06
2020-06-09,6135.0,p06
2020-06-10,5536.0,p06
2020-06-11,5933.0,p06
2020-06-12,5441.0,p06
2020-06-13,5814.0,p06
2020-06-14,4001.0,p06
2020-06-15,2047.0,p06
2020-06-16,5686.0,p06
2020-06-17,5715.0,p06
2020-06-18,5584.0,p06
2020-06-19,4609.0,p06
2020-06-20,5396.0,p06
2020-06-21,5032.0,p06
2020-06-22,3602.0,p06
2020-06-23,3548.0,p06
2020-06-24,5370.0,p06
2020-06-25,4036.0,p06
2020-06-26,4240.0,p06
2020-06-27,6010.0,p06
2020-06-28,4233.0,p06
2020-06-29,4306.0,p06
2020-06-30,5398.0,p06
2020-07-01,2248.0,p06
2020-07-02,4860.0,p06
2020-07-03,4811.0,p06
2020-07-04,6588.0,p06
2020-07-05,6579.0,p06
2020-07-06,6187.0,p06
2020-07-07,3356.0,p06
2020-07-08,2719.0,p06
2020-07-09,6135.0,p06
