logId,dateOfSleep,startTime,endTime,duration,minutesToFallAsleep,minutesAsleep,minutesAwake,minutesAfterWakeup,timeInBed,efficiency,type,infoCode,levels,mainSleep
24486013387,2019-11-02,2019-11-02 00:09:30,2019-11-02T07:19:30.000,25800000,0,378,52,0,430,97,stages,0,"{'summary': {'deep': {'count': 2, 'minutes': 36, 'thirtyDayAvgMinutes': 40}, 'wake': {'count': 26, 'minutes': 52, 'thirtyDayAvgMinutes': 42}, 'light': {'count': 30, 'minutes': 259, 'thirtyDayAvgMinutes': 249}, 'rem': {'count': 4, 'minutes': 83, 'thirtyDayAvgMinutes': 55}}, 'data': [{'dateTime': '2019-11-02T00:09:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T00:10:00.000', 'level': 'light', 'seconds': 3570}, {'dateTime': '2019-11-02T01:09:30.000', 'level': 'deep', 'seconds': 1140}, {'dateTime': '2019-11-02T01:28:30.000', 'level': 'light', 'seconds': 210}, {'dateTime': '2019-11-02T01:32:00.000', 'level': 'rem', 'seconds': 930}, {'dateTime': '2019-11-02T01:47:30.000', 'level': 'light', 'seconds': 2580}, {'dateTime': '2019-11-02T02:30:30.000', 'level': 'rem', 'seconds': 1350}, {'dateTime': '2019-11-02T02:53:00.000', 'level': 'light', 'seconds': 720}, {'dateTime': '2019-11-02T03:05:00.000', 'level': 'rem', 'seconds': 1200}, {'dateTime': '2019-11-02T03:25:00.000', 'level': 'light', 'seconds': 2580}, {'dateTime': '2019-11-02T04:08:00.000', 'level': 'wake', 'seconds': 510}, {'dateTime': '2019-11-02T04:16:30.000', 'level': 'light', 'seconds': 2250}, {'dateTime': '2019-11-02T04:54:00.000', 'level': 'wake', 'seconds': 240}, {'dateTime': '2019-11-02T04:58:00.000', 'level': 'light', 'seconds': 2970}, {'dateTime': '2019-11-02T05:47:30.000', 'level': 'rem', 'seconds': 1500}, {'dateTime': '2019-11-02T06:12:30.000', 'level': 'light', 'seconds': 1350}, {'dateTime': '2019-11-02T06:35:00.000', 'level': 'deep', 'seconds': 1140}, {'dateTime': '2019-11-02T06:54:00.000', 'level': 'light', 'seconds': 1080}, {'dateTime': '2019-11-02T07:12:00.000', 'level': 'wake', 'seconds': 450}], 'shortData': [{'dateTime': '2019-11-02T00:09:30.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-02T00:15:30.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-02T00:20:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2019-11-02T00:40:00.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-02T00:57:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T02:55:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T03:26:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T03:45:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T04:00:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T04:28:00.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-02T04:46:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-02T05:07:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-02T05:11:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2019-11-02T05:15:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-02T05:17:30.000', 'level': 'wake', 'seconds': 180}, {'dateTime': '2019-11-02T05:22:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T05:26:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T05:42:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T06:14:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-02T06:17:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-02T06:24:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-02T06:52:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-02T06:56:00.000', 'level': 'wake', 'seconds': 120}]}",True
24497341340,2019-11-03,2019-11-03 00:32:00,2019-11-03T07:34:30.000,25320000,0,378,44,0,422,96,stages,0,"{'summary': {'deep': {'count': 2, 'minutes': 38, 'thirtyDayAvgMinutes': 40}, 'wake': {'count': 29, 'minutes': 44, 'thirtyDayAvgMinutes': 42}, 'light': {'count': 33, 'minutes': 289, 'thirtyDayAvgMinutes': 250}, 'rem': {'count': 4, 'minutes': 51, 'thirtyDayAvgMinutes': 57}}, 'data': [{'dateTime': '2019-11-03T00:32:00.000', 'level': 'light', 'seconds': 450}, {'dateTime': '2019-11-03T00:39:30.000', 'level': 'wake', 'seconds': 390}, {'dateTime': '2019-11-03T00:46:00.000', 'level': 'light', 'seconds': 930}, {'dateTime': '2019-11-03T01:01:30.000', 'level': 'wake', 'seconds': 780}, {'dateTime': '2019-11-03T01:14:30.000', 'level': 'light', 'seconds': 1650}, {'dateTime': '2019-11-03T01:42:00.000', 'level': 'deep', 'seconds': 1050}, {'dateTime': '2019-11-03T01:59:30.000', 'level': 'light', 'seconds': 2430}, {'dateTime': '2019-11-03T02:40:00.000', 'level': 'rem', 'seconds': 510}, {'dateTime': '2019-11-03T02:48:30.000', 'level': 'light', 'seconds': 4530}, {'dateTime': '2019-11-03T04:04:00.000', 'level': 'rem', 'seconds': 1050}, {'dateTime': '2019-11-03T04:21:30.000', 'level': 'light', 'seconds': 3360}, {'dateTime': '2019-11-03T05:17:30.000', 'level': 'deep', 'seconds': 1290}, {'dateTime': '2019-11-03T05:39:00.000', 'level': 'light', 'seconds': 270}, {'dateTime': '2019-11-03T05:43:30.000', 'level': 'rem', 'seconds': 360}, {'dateTime': '2019-11-03T05:49:30.000', 'level': 'light', 'seconds': 3120}, {'dateTime': '2019-11-03T06:41:30.000', 'level': 'rem', 'seconds': 1170}, {'dateTime': '2019-11-03T07:01:00.000', 'level': 'wake', 'seconds': 300}, {'dateTime': '2019-11-03T07:06:00.000', 'level': 'light', 'seconds': 1710}], 'shortData': [{'dateTime': '2019-11-03T00:48:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T01:17:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T01:24:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T01:59:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T02:01:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T02:03:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T02:05:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T02:15:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T02:19:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T02:25:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T02:58:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T03:20:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T03:32:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-03T03:36:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T03:56:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T04:23:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T04:27:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T04:48:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T04:53:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T05:38:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T05:51:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T05:55:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T06:02:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T06:35:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-03T07:22:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-03T07:26:30.000', 'level': 'wake', 'seconds': 30}]}",True
24507914069,2019-11-04,2019-11-03 23:55:30,2019-11-04T06:35:00.000,23940000,0,361,38,0,399,96,stages,0,"{'summary': {'deep': {'count': 2, 'minutes': 37, 'thirtyDayAvgMinutes': 40}, 'wake': {'count': 27, 'minutes': 38, 'thirtyDayAvgMinutes': 42}, 'light': {'count': 30, 'minutes': 289, 'thirtyDayAvgMinutes': 251}, 'rem': {'count': 5, 'minutes': 35, 'thirtyDayAvgMinutes': 56}}, 'data': [{'dateTime': '2019-11-03T23:55:30.000', 'level': 'light', 'seconds': 690}, {'dateTime': '2019-11-04T00:07:00.000', 'level': 'deep', 'seconds': 1950}, {'dateTime': '2019-11-04T00:39:30.000', 'level': 'light', 'seconds': 120}, {'dateTime': '2019-11-04T00:41:30.000', 'level': 'wake', 'seconds': 210}, {'dateTime': '2019-11-04T00:45:00.000', 'level': 'light', 'seconds': 5010}, {'dateTime': '2019-11-04T02:08:30.000', 'level': 'rem', 'seconds': 1290}, {'dateTime': '2019-11-04T02:30:00.000', 'level': 'light', 'seconds': 2520}, {'dateTime': '2019-11-04T03:12:00.000', 'level': 'deep', 'seconds': 360}, {'dateTime': '2019-11-04T03:18:00.000', 'level': 'light', 'seconds': 6240}, {'dateTime': '2019-11-04T05:02:00.000', 'level': 'rem', 'seconds': 270}, {'dateTime': '2019-11-04T05:06:30.000', 'level': 'light', 'seconds': 1710}, {'dateTime': '2019-11-04T05:35:00.000', 'level': 'rem', 'seconds': 300}, {'dateTime': '2019-11-04T05:40:00.000', 'level': 'light', 'seconds': 300}, {'dateTime': '2019-11-04T05:45:00.000', 'level': 'rem', 'seconds': 270}, {'dateTime': '2019-11-04T05:49:30.000', 'level': 'light', 'seconds': 1890}, {'dateTime': '2019-11-04T06:21:00.000', 'level': 'wake', 'seconds': 840}], 'shortData': [{'dateTime': '2019-11-04T00:00:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-04T00:38:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-04T00:46:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-04T00:50:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-04T00:52:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-04T01:12:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T01:23:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T02:05:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T02:16:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T02:30:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-04T03:40:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T04:36:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T04:44:00.000', 'level': 'wake', 'seconds': 180}, {'dateTime': '2019-11-04T04:48:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T04:56:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T04:59:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T05:09:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-04T05:15:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T05:25:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T05:52:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T05:57:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-04T06:00:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T06:10:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-04T06:14:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-04T06:18:00.000', 'level': 'wake', 'seconds': 60}]}",True
24521896102,2019-11-05,2019-11-05 00:22:30,2019-11-05T06:25:00.000,21720000,0,326,36,1,362,99,stages,0,"{'summary': {'deep': {'count': 1, 'minutes': 27, 'thirtyDayAvgMinutes': 39}, 'wake': {'count': 24, 'minutes': 36, 'thirtyDayAvgMinutes': 42}, 'light': {'count': 27, 'minutes': 260, 'thirtyDayAvgMinutes': 253}, 'rem': {'count': 4, 'minutes': 39, 'thirtyDayAvgMinutes': 55}}, 'data': [{'dateTime': '2019-11-05T00:22:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T00:23:00.000', 'level': 'light', 'seconds': 1710}, {'dateTime': '2019-11-05T00:51:30.000', 'level': 'rem', 'seconds': 1140}, {'dateTime': '2019-11-05T01:10:30.000', 'level': 'light', 'seconds': 540}, {'dateTime': '2019-11-05T01:19:30.000', 'level': 'deep', 'seconds': 1590}, {'dateTime': '2019-11-05T01:46:00.000', 'level': 'light', 'seconds': 1620}, {'dateTime': '2019-11-05T02:13:00.000', 'level': 'wake', 'seconds': 300}, {'dateTime': '2019-11-05T02:18:00.000', 'level': 'light', 'seconds': 2490}, {'dateTime': '2019-11-05T02:59:30.000', 'level': 'rem', 'seconds': 480}, {'dateTime': '2019-11-05T03:07:30.000', 'level': 'light', 'seconds': 840}, {'dateTime': '2019-11-05T03:21:30.000', 'level': 'wake', 'seconds': 390}, {'dateTime': '2019-11-05T03:28:00.000', 'level': 'light', 'seconds': 1680}, {'dateTime': '2019-11-05T03:56:00.000', 'level': 'wake', 'seconds': 210}, {'dateTime': '2019-11-05T03:59:30.000', 'level': 'light', 'seconds': 1770}, {'dateTime': '2019-11-05T04:29:00.000', 'level': 'rem', 'seconds': 330}, {'dateTime': '2019-11-05T04:34:30.000', 'level': 'light', 'seconds': 3420}, {'dateTime': '2019-11-05T05:31:30.000', 'level': 'rem', 'seconds': 540}, {'dateTime': '2019-11-05T05:40:30.000', 'level': 'light', 'seconds': 2670}], 'shortData': [{'dateTime': '2019-11-05T00:22:30.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-05T00:28:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T01:08:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-05T02:24:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T02:29:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T02:52:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T03:35:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-05T04:11:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T04:14:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2019-11-05T04:21:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T04:36:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-05T04:52:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2019-11-05T04:56:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T05:01:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T05:11:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T05:42:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T05:56:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T05:59:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-05T06:11:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-05T06:14:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2019-11-05T06:22:00.000', 'level': 'wake', 'seconds': 180}]}",True
24534036899,2019-11-06,2019-11-06 00:25:30,2019-11-06T06:29:30.000,21840000,0,341,23,1,364,99,stages,0,"{'summary': {'deep': {'count': 2, 'minutes': 66, 'thirtyDayAvgMinutes': 39}, 'wake': {'count': 21, 'minutes': 23, 'thirtyDayAvgMinutes': 42}, 'light': {'count': 24, 'minutes': 237, 'thirtyDayAvgMinutes': 253}, 'rem': {'count': 5, 'minutes': 38, 'thirtyDayAvgMinutes': 55}}, 'data': [{'dateTime': '2019-11-06T00:25:30.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-06T00:28:00.000', 'level': 'light', 'seconds': 30}, {'dateTime': '2019-11-06T00:28:30.000', 'level': 'deep', 'seconds': 3150}, {'dateTime': '2019-11-06T01:21:00.000', 'level': 'light', 'seconds': 2220}, {'dateTime': '2019-11-06T01:58:00.000', 'level': 'deep', 'seconds': 840}, {'dateTime': '2019-11-06T02:12:00.000', 'level': 'light', 'seconds': 4140}, {'dateTime': '2019-11-06T03:21:00.000', 'level': 'rem', 'seconds': 300}, {'dateTime': '2019-11-06T03:26:00.000', 'level': 'light', 'seconds': 60}, {'dateTime': '2019-11-06T03:27:00.000', 'level': 'rem', 'seconds': 300}, {'dateTime': '2019-11-06T03:32:00.000', 'level': 'light', 'seconds': 3000}, {'dateTime': '2019-11-06T04:22:00.000', 'level': 'rem', 'seconds': 870}, {'dateTime': '2019-11-06T04:36:30.000', 'level': 'light', 'seconds': 480}, {'dateTime': '2019-11-06T04:44:30.000', 'level': 'rem', 'seconds': 450}, {'dateTime': '2019-11-06T04:52:00.000', 'level': 'light', 'seconds': 4560}, {'dateTime': '2019-11-06T06:08:00.000', 'level': 'rem', 'seconds': 390}, {'dateTime': '2019-11-06T06:14:30.000', 'level': 'light', 'seconds': 900}], 'shortData': [{'dateTime': '2019-11-06T00:25:30.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-06T01:20:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-06T02:19:00.000', 'level': 'wake', 'seconds': 180}, {'dateTime': '2019-11-06T02:30:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-06T02:44:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T02:54:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T03:32:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T03:45:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T03:58:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-06T04:36:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T04:54:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-06T05:15:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-06T05:34:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T05:41:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T05:51:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2019-11-06T05:59:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-06T06:03:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T06:15:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-06T06:18:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-06T06:23:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-06T06:27:00.000', 'level': 'wake', 'seconds': 150}]}",True
24544805751,2019-11-07,2019-11-06 23:45:30,2019-11-07T05:52:00.000,21960000,0,312,54,0,366,97,stages,0,"{'summary': {'deep': {'count': 2, 'minutes': 44, 'thirtyDayAvgMinutes': 0}, 'wake': {'count': 19, 'minutes': 54, 'thirtyDayAvgMinutes': 0}, 'light': {'count': 20, 'minutes': 240, 'thirtyDayAvgMinutes': 0}, 'rem': {'count': 2, 'minutes': 28, 'thirtyDayAvgMinutes': 0}}, 'data': [{'dateTime': '2019-11-06T23:45:30.000', 'level': 'light', 'seconds': 1440}, {'dateTime': '2019-11-07T00:09:30.000', 'level': 'deep', 'seconds': 1350}, {'dateTime': '2019-11-07T00:32:00.000', 'level': 'light', 'seconds': 4110}, {'dateTime': '2019-11-07T01:40:30.000', 'level': 'wake', 'seconds': 1350}, {'dateTime': '2019-11-07T02:03:00.000', 'level': 'light', 'seconds': 2850}, {'dateTime': '2019-11-07T02:50:30.000', 'level': 'rem', 'seconds': 390}, {'dateTime': '2019-11-07T02:57:00.000', 'level': 'light', 'seconds': 2850}, {'dateTime': '2019-11-07T03:44:30.000', 'level': 'deep', 'seconds': 1470}, {'dateTime': '2019-11-07T04:09:00.000', 'level': 'light', 'seconds': 1590}, {'dateTime': '2019-11-07T04:35:30.000', 'level': 'rem', 'seconds': 1320}, {'dateTime': '2019-11-07T04:57:30.000', 'level': 'light', 'seconds': 2400}, {'dateTime': '2019-11-07T05:37:30.000', 'level': 'wake', 'seconds': 870}], 'shortData': [{'dateTime': '2019-11-06T23:49:00.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-07T00:31:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T00:42:00.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2019-11-07T00:50:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T02:34:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-07T02:36:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-07T02:56:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T02:59:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T03:06:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-07T03:12:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T04:07:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-07T04:21:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T04:25:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-07T04:28:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T04:59:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-07T05:09:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T05:29:30.000', 'level': 'wake', 'seconds': 30}]}",True
24544805751,2019-11-07,2019-11-06 23:45:30,2019-11-07T05:52:00.000,21960000,0,312,54,0,366,97,stages,0,"{'summary': {'deep': {'count': 2, 'minutes': 44, 'thirtyDayAvgMinutes': 40}, 'wake': {'count': 19, 'minutes': 54, 'thirtyDayAvgMinutes': 41}, 'light': {'count': 20, 'minutes': 240, 'thirtyDayAvgMinutes': 253}, 'rem': {'count': 2, 'minutes': 28, 'thirtyDayAvgMinutes': 54}}, 'data': [{'dateTime': '2019-11-06T23:45:30.000', 'level': 'light', 'seconds': 1440}, {'dateTime': '2019-11-07T00:09:30.000', 'level': 'deep', 'seconds': 1350}, {'dateTime': '2019-11-07T00:32:00.000', 'level': 'light', 'seconds': 4110}, {'dateTime': '2019-11-07T01:40:30.000', 'level': 'wake', 'seconds': 1350}, {'dateTime': '2019-11-07T02:03:00.000', 'level': 'light', 'seconds': 2850}, {'dateTime': '2019-11-07T02:50:30.000', 'level': 'rem', 'seconds': 390}, {'dateTime': '2019-11-07T02:57:00.000', 'level': 'light', 'seconds': 2850}, {'dateTime': '2019-11-07T03:44:30.000', 'level': 'deep', 'seconds': 1470}, {'dateTime': '2019-11-07T04:09:00.000', 'level': 'light', 'seconds': 1590}, {'dateTime': '2019-11-07T04:35:30.000', 'level': 'rem', 'seconds': 1320}, {'dateTime': '2019-11-07T04:57:30.000', 'level': 'light', 'seconds': 2400}, {'dateTime': '2019-11-07T05:37:30.000', 'level': 'wake', 'seconds': 870}], 'shortData': [{'dateTime': '2019-11-06T23:49:00.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2019-11-07T00:31:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T00:42:00.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2019-11-07T00:50:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T02:34:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-07T02:36:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-07T02:56:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T02:59:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T03:06:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-07T03:12:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T04:07:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2019-11-07T04:21:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T04:25:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-07T04:28:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T04:59:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2019-11-07T05:09:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2019-11-07T05:29:30.000', 'level': 'wake', 'seconds': 30}]}",True
