datetime,predictions,Participant_ID
2020-04-01,377.0,p10
2020-04-02,365.0,p10
2020-04-03,369.0,p10
2020-04-04,369.0,p10
2020-04-05,362.0,p10
2020-04-06,378.0,p10
2020-04-07,387.0,p10
2020-04-08,377.0,p10
2020-04-09,369.0,p10
2020-04-10,387.0,p10
2020-04-11,350.0,p10
2020-04-12,381.0,p10
2020-04-13,376.0,p10
2020-04-14,367.0,p10
2020-04-15,370.0,p10
2020-04-16,378.0,p10
2020-04-17,362.0,p10
2020-04-18,375.0,p10
2020-04-19,385.0,p10
2020-04-20,376.0,p10
2020-04-21,391.0,p10
2020-04-22,393.0,p10
2020-04-23,411.0,p10
2020-04-24,398.0,p10
2020-04-25,382.0,p10
2020-04-26,389.0,p10
2020-04-27,370.0,p10
2020-04-28,374.0,p10
2020-04-29,363.0,p10
2020-04-30,365.0,p10
2020-05-01,377.0,p10
2020-05-02,365.0,p10
2020-05-03,369.0,p10
2020-05-04,369.0,p10
2020-05-05,362.0,p10
2020-05-06,378.0,p10
2020-05-07,387.0,p10
2020-05-08,377.0,p10
2020-05-09,369.0,p10
2020-05-10,387.0,p10
2020-05-11,350.0,p10
2020-05-12,381.0,p10
2020-05-13,376.0,p10
2020-05-14,367.0,p10
2020-05-15,370.0,p10
2020-05-16,378.0,p10
2020-05-17,362.0,p10
2020-05-18,375.0,p10
2020-05-19,385.0,p10
2020-05-20,376.0,p10
2020-05-21,391.0,p10
2020-05-22,393.0,p10
2020-05-23,411.0,p10
2020-05-24,398.0,p10
2020-05-25,382.0,p10
2020-05-26,389.0,p10
2020-05-27,370.0,p10
2020-05-28,374.0,p10
2020-05-29,363.0,p10
2020-05-30,365.0,p10
2020-05-31,368.0,p10
2020-06-01,377.0,p10
2020-06-02,365.0,p10
2020-06-03,369.0,p10
2020-06-04,369.0,p10
2020-06-05,362.0,p10
2020-06-06,378.0,p10
2020-06-07,387.0,p10
2020-06-08,377.0,p10
2020-06-09,369.0,p10
2020-06-10,387.0,p10
2020-06-11,350.0,p10
2020-06-12,381.0,p10
2020-06-13,376.0,p10
2020-06-14,367.0,p10
2020-06-15,370.0,p10
2020-06-16,378.0,p10
2020-06-17,362.0,p10
2020-06-18,375.0,p10
2020-06-19,385.0,p10
2020-06-20,376.0,p10
2020-06-21,391.0,p10
2020-06-22,393.0,p10
2020-06-23,411.0,p10
2020-06-24,398.0,p10
2020-06-25,382.0,p10
2020-06-26,389.0,p10
2020-06-27,370.0,p10
2020-06-28,374.0,p10
2020-06-29,363.0,p10
2020-06-30,365.0,p10
2020-07-01,377.0,p10
2020-07-02,365.0,p10
2020-07-03,369.0,p10
2020-07-04,369.0,p10
2020-07-05,362.0,p10
2020-07-06,378.0,p10
2020-07-07,387.0,p10
2020-07-08,377.0,p10
2020-07-09,369.0,p10
2020-07-10,387.0,p10
2020-07-11,350.0,p10
2020-07-12,381.0,p10
2020-07-13,376.0,p10
2020-07-14,367.0,p10
2020-07-15,370.0,p10
2020-07-16,378.0,p10
2020-07-17,362.0,p10
2020-07-18,375.0,p10
2020-07-19,385.0,p10
2020-07-20,376.0,p10
2020-07-21,391.0,p10
2020-07-22,393.0,p10
2020-07-23,411.0,p10
2020-07-24,398.0,p10
2020-07-25,382.0,p10
2020-07-26,389.0,p10
2020-07-27,370.0,p10
2020-07-28,374.0,p10
2020-07-29,363.0,p10
2020-07-30,365.0,p10
2020-07-31,368.0,p10
2020-08-01,427.0,p10
2020-08-02,440.0,p10
2020-08-03,431.0,p10
2020-08-04,427.0,p10
2020-08-05,405.0,p10
2020-08-06,415.0,p10
2020-08-07,555.0,p10
2020-08-08,614.0,p10
2020-08-09,642.0,p10
2020-08-10,706.0,p10
2020-08-11,608.0,p10
2020-08-12,650.0,p10
2020-08-13,612.0,p10
2020-08-14,598.0,p10
2020-08-15,602.0,p10
2020-08-16,628.0,p10
2020-08-17,604.0,p10
2020-08-18,620.0,p10
2020-08-19,639.0,p10
2020-08-20,637.0,p10
2020-08-21,640.0,p10
2020-08-22,638.0,p10
2020-08-23,738.0,p10
2020-08-24,623.0,p10
2020-08-25,574.0,p10
2020-08-26,649.0,p10
2020-08-27,505.0,p10
2020-08-28,593.0,p10
2020-08-29,582.0,p10
2020-08-30,495.0,p10
2020-08-31,499.0,p10
2020-09-01,427.0,p10
2020-09-02,440.0,p10
2020-09-03,431.0,p10
2020-09-04,427.0,p10
2020-09-05,405.0,p10
