datetime,predictions,Participant_ID
2020-04-01,6221.0,p10
2020-04-02,5359.0,p10
2020-04-03,3405.0,p10
2020-04-04,3503.0,p10
2020-04-05,3883.0,p10
2020-04-06,3602.0,p10
2020-04-07,4618.0,p10
2020-04-08,2816.0,p10
2020-04-09,4701.0,p10
2020-04-10,6165.0,p10
2020-04-11,5700.0,p10
2020-04-12,6185.0,p10
2020-04-13,5934.0,p10
2020-04-14,5417.0,p10
2020-04-15,5415.0,p10
2020-04-16,4665.0,p10
2020-04-17,3192.0,p10
2020-04-18,3570.0,p10
2020-04-19,4008.0,p10
2020-04-20,4430.0,p10
2020-04-21,4062.0,p10
2020-04-22,3851.0,p10
2020-04-23,4419.0,p10
2020-04-24,3679.0,p10
2020-04-25,4287.0,p10
2020-04-26,4483.0,p10
2020-04-27,2812.0,p10
2020-04-28,3430.0,p10
2020-04-29,3886.0,p10
2020-04-30,3088.0,p10
2020-05-01,6221.0,p10
2020-05-02,5359.0,p10
2020-05-03,3405.0,p10
2020-05-04,3503.0,p10
2020-05-05,3883.0,p10
2020-05-06,3602.0,p10
2020-05-07,4618.0,p10
2020-05-08,2816.0,p10
2020-05-09,4701.0,p10
2020-05-10,6165.0,p10
2020-05-11,5700.0,p10
2020-05-12,6185.0,p10
2020-05-13,5934.0,p10
2020-05-14,5417.0,p10
2020-05-15,5415.0,p10
2020-05-16,4665.0,p10
2020-05-17,3192.0,p10
2020-05-18,3570.0,p10
2020-05-19,4008.0,p10
2020-05-20,4430.0,p10
2020-05-21,4062.0,p10
2020-05-22,3851.0,p10
2020-05-23,4419.0,p10
2020-05-24,3679.0,p10
2020-05-25,4287.0,p10
2020-05-26,4483.0,p10
2020-05-27,2812.0,p10
2020-05-28,3430.0,p10
2020-05-29,3886.0,p10
2020-05-30,3088.0,p10
2020-05-31,3088.0,p10
2020-06-01,6221.0,p10
2020-06-02,5359.0,p10
2020-06-03,3405.0,p10
2020-06-04,3503.0,p10
2020-06-05,3883.0,p10
2020-06-06,3602.0,p10
2020-06-07,4618.0,p10
2020-06-08,2816.0,p10
2020-06-09,4701.0,p10
2020-06-10,6165.0,p10
2020-06-11,5700.0,p10
2020-06-12,6185.0,p10
2020-06-13,5934.0,p10
2020-06-14,5417.0,p10
2020-06-15,5415.0,p10
2020-06-16,4665.0,p10
2020-06-17,3192.0,p10
2020-06-18,3570.0,p10
2020-06-19,4008.0,p10
2020-06-20,4430.0,p10
2020-06-21,4062.0,p10
2020-06-22,3851.0,p10
2020-06-23,4419.0,p10
2020-06-24,3679.0,p10
2020-06-25,4287.0,p10
2020-06-26,4483.0,p10
2020-06-27,2812.0,p10
2020-06-28,3430.0,p10
2020-06-29,3886.0,p10
2020-06-30,3088.0,p10
2020-07-01,4429.0,p10
2020-07-02,4599.0,p10
2020-07-03,3224.0,p10
2020-07-04,3284.0,p10
2020-07-05,4163.0,p10
2020-07-06,3880.0,p10
2020-07-07,5088.0,p10
2020-07-08,3141.0,p10
2020-07-09,3774.0,p10
2020-07-10,5068.0,p10
2020-07-11,3548.0,p10
2020-07-12,3624.0,p10
2020-07-13,4634.0,p10
2020-07-14,3182.0,p10
2020-07-15,3051.0,p10
2020-07-16,3685.0,p10
2020-07-17,2462.0,p10
2020-07-18,2870.0,p10
2020-07-19,3457.0,p10
2020-07-20,3896.0,p10
2020-07-21,3647.0,p10
2020-07-22,3590.0,p10
2020-07-23,4576.0,p10
2020-07-24,3539.0,p10
2020-07-25,2641.0,p10
2020-07-26,3164.0,p10
2020-07-27,1902.0,p10
2020-07-28,3722.0,p10
2020-07-29,4075.0,p10
2020-07-30,2143.0,p10
2020-07-31,2236.0,p10
2020-08-01,4429.0,p10
2020-08-02,4599.0,p10
2020-08-03,3224.0,p10
2020-08-04,3284.0,p10
2020-08-05,4163.0,p10
2020-08-06,3880.0,p10
2020-08-07,5088.0,p10
2020-08-08,3141.0,p10
2020-08-09,3774.0,p10
2020-08-10,5068.0,p10
2020-08-11,3548.0,p10
2020-08-12,3624.0,p10
2020-08-13,4634.0,p10
2020-08-14,3182.0,p10
2020-08-15,3051.0,p10
2020-08-16,3685.0,p10
2020-08-17,2462.0,p10
2020-08-18,2870.0,p10
2020-08-19,3457.0,p10
2020-08-20,3896.0,p10
2020-08-21,3647.0,p10
2020-08-22,3590.0,p10
2020-08-23,4576.0,p10
2020-08-24,3539.0,p10
2020-08-25,2641.0,p10
2020-08-26,3164.0,p10
2020-08-27,1902.0,p10
2020-08-28,3722.0,p10
2020-08-29,4075.0,p10
2020-08-30,2143.0,p10
2020-08-31,2236.0,p10
2020-09-01,4429.0,p10
2020-09-02,4599.0,p10
2020-09-03,3224.0,p10
2020-09-04,3284.0,p10
2020-09-05,4163.0,p10
2020-09-06,3880.0,p10
2020-09-07,5088.0,p10
2020-09-08,3141.0,p10
2020-09-09,3774.0,p10
2020-09-10,5068.0,p10
2020-09-11,3548.0,p10
2020-09-12,3624.0,p10
2020-09-13,4634.0,p10
2020-09-14,3182.0,p10
2020-09-15,3051.0,p10
2020-09-16,3685.0,p10
2020-09-17,2462.0,p10
2020-09-18,2870.0,p10
2020-09-19,3457.0,p10
2020-09-20,3896.0,p10
2020-09-21,3647.0,p10
2020-09-22,3590.0,p10
2020-09-23,4576.0,p10
2020-09-24,3539.0,p10
2020-09-25,2641.0,p10
2020-09-26,3164.0,p10
2020-09-27,1902.0,p10
2020-09-28,3722.0,p10
2020-09-29,4075.0,p10
2020-09-30,2143.0,p10
2020-10-01,4429.0,p10
2020-10-02,4599.0,p10
2020-10-03,3224.0,p10
2020-10-04,3284.0,p10
2020-10-05,4163.0,p10
2020-10-06,3880.0,p10
2020-10-07,5088.0,p10
2020-10-08,3141.0,p10
2020-10-09,3774.0,p10
2020-10-10,5068.0,p10
2020-10-11,3548.0,p10
2020-10-12,3624.0,p10
2020-10-13,4634.0,p10
2020-10-14,3182.0,p10
2020-10-15,3051.0,p10
2020-10-16,3685.0,p10
2020-10-17,2462.0,p10
2020-10-18,2870.0,p10
2020-10-19,3457.0,p10
2020-10-20,3896.0,p10
2020-10-21,3647.0,p10
2020-10-22,3590.0,p10
2020-10-23,4576.0,p10
2020-10-24,3539.0,p10
2020-10-25,2641.0,p10
2020-10-26,3164.0,p10
2020-10-27,1902.0,p10
2020-10-28,3722.0,p10
2020-10-29,4075.0,p10
